"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","count-1","count-2","count-3","count-4","count-5","probe"
"ZNF445",0.010926497394729,0.0723465937876897,0.999295425206618,0.786751326746267,0.0891714932598286,0.343769859247166,0.06562651928763,1.05273311179488e-08,5.47803404260527e-06,0.000343848127289714,640.381591240876,722.992092528736,716.356201980198,667.450719512195,570.473234931507,15.2004732681823,16.9653228628368,26.2809285237877,14.0462465472708,19.4442862808339,515.8774,566.63685,529.3711,498.26225,401.633125,750.7902,859.4661,892.9673,802.390175,686.649625,137,174,101,246,146,"cg12809314 cg18129786"
"ZNF74",0.999985127898145,0.375988382597998,0.373186430687539,0.744534717986446,0.751222847599726,0.896486320729065,0,0,3.86636615168356e-07,0,315.869744525547,317.511568965517,353.493022772277,336.492948780488,468.0972,10.159660746911,9.67165752842473,16.4873549784439,9.09170484675087,19.3130708662286,228.5998,237.9124,231.0504,243.975475,307.74205,379.9151,359.9261,429.0285,402.78695,571.7781,137,174,101,246,146,""
"ZNF829",0.977938038526021,0.269537755053739,0.522957116011155,0.514859858560674,0.844252810054121,0.932361812617974,0.0916753795777902,0.239365691080949,0.998723333307601,0.72762652378929,30.6832642335766,32.2382270114943,36.8180207920792,34.6173670731707,37.6565698630137,1.54221041326134,1.42904713277018,2.30173878330727,1.41598373466879,2.74337708578307,17.785,17.986025,20.501,18.81935,18.1871,40.0655,42.451625,50.8411,45.10945,45.27885,137,174,101,246,146,""
"ZNF267",0.00590431598427377,3.88685291252688e-06,0.166259345627509,0.00273137482948071,0.999999750815472,0.116921423758129,0.73351559973999,2.00398382107503e-05,0,3.98919056265878e-06,475.609804379562,412.676063793103,367.548891089109,413.192521544715,499.186739726027,13.6784830853442,12.3531886482055,11.7651047935555,8.50196826185451,18.049378119536,373.501,305.598325,292.5959,314.2105,354.9588,559.6181,497.495825,447.4022,481.653275,625.0132,137,174,101,246,146,"cg02008169 cg19229809"
"ZNF566",0.319937950187096,0.00614147381167851,0.349760777560499,0.281671192116699,0.999995487158386,0.263768153537156,0.000562125229559118,0.130283136565001,0.999032388103509,0.0734039268225367,196.084006569343,216.40412816092,238.024875247525,215.783456097561,241.150550684932,5.34987171981978,5.53686642823007,11.5779208718027,5.29499700612395,10.9327266924934,158.169,169.692825,177.0559,163.1542,168.949425,217.6413,254.55485,268.2374,246.431875,263.418875,137,174,101,246,146,"cg13073894 cg24695828"
"ZNF224",0.998114821073716,0.896748312632196,0.963702587565269,0.990084005497861,0.999877458309129,0.978530162904427,9.84284228122689e-07,9.27083371959903e-07,0.000585885449935653,2.23701703827572e-07,242.788813138686,239.278957471264,230.896883168317,237.754473577236,178.384111643836,6.9512484141382,10.5527049169902,8.83282936097764,5.36491773879316,7.91974750498885,186.6569,163.085375,175.2223,179.59555,111.721475,287.5354,294.5689,279.0032,288.485925,230.590275,137,174,101,246,146,"cg03486540 cg18728325"
"ZNF529",0.999995100633347,0.997929554912378,0.995108493504568,0.996102671519812,0.989645535388335,0.999999987962968,1.34627687808919e-06,1.55289537451253e-07,5.50809114323592e-05,1.80713658703979e-07,311.729232846715,310.662374137931,317.343966336634,317.098343902439,398.381107534247,8.10535674170382,7.93480711207441,15.3931000869085,8.45811573499976,15.6241557930544,251.8782,243.324,231.327,231.68445,272.347225,375.5281,373.969925,370.0331,370.271575,470.51275,137,174,101,246,146,""
"ZNF284",0.86647121701516,0.530838956350241,0.948611590971504,0.56480593778395,0.988589873260439,0.996060489917216,0.967629765801969,0.998017109279573,0.86552936261245,0.93251535623269,47.8259744525547,50.7327793103448,53.1282762376238,51.990975203252,49.8272808219178,1.71339199481187,2.410439270781,2.6813083819544,1.39965399910722,2.42070132182385,35.8666,32.84865,33.6887,36.51515,30.115525,57.6188,62.780775,65.8082,64.9822,64.092925,137,174,101,246,146,""
"ZNF749",0.802224511471185,0.856646148060714,0.999999712597297,0.516887842456015,0.99394521778267,0.997995719093643,0.98854279947585,0.469506932765396,0.590014455557534,0.197284963146741,96.7822532846715,104.607299425287,104.86668019802,107.130945528455,93.2002116438356,3.75933532592163,4.96570870697538,5.65055881375103,4.79538830019735,4.00192687583777,66.8226,66.95455,71.8639,72.285375,59.50575,115.0314,122.737625,131.4718,124.814575,114.10085,137,174,101,246,146,""
"ZNF17",0.775839866610456,0.899219876628649,0.270040766198145,0.999949857961403,0.749861733135127,0.805492206070113,0.502968302211489,0.0346788451925379,0.981017655952144,0.298469339539235,167.854102919708,179.555620689655,157.474530693069,169.006724796748,151.086887671233,5.02828867754682,8.46450957499362,5.07640540607946,6.68078609103074,5.69447582672707,137.701,128.57585,121.1039,125.179525,107.685925,186.0465,191.7567,181.0232,187.856125,177.192125,137,174,101,246,146,""
"ZNF555",0.984168954540243,0.86331246975975,0.553253988021125,0.998752239638718,0.893955095048514,0.917306918826038,0.010752049215953,0.0315245615583473,0.000725491249619292,0.000734530206393025,97.9030437956204,95.8872252873563,102.185395049505,98.8763804878049,85.0764684931507,2.22079894868242,2.33083406536132,3.86736887195661,2.20813367627523,2.93687819939988,81.9125,72.398325,79.1367,75.165475,61.213025,113.0742,114.96275,118.0857,118.097275,100.885275,137,174,101,246,146,"cg02298570 cg12111697"
"ZNF75D",0.984579497243777,0.996866606005136,0.916149853068991,0.976596195303857,0.726279600912424,0.999896875258899,0.0023339772080635,0.00726456592637093,0.00189888374813973,1.97332321341115e-05,376.797349635036,368.473267241379,383.099042574257,385.489762195122,316.334037671233,10.5195667566475,9.27655304095062,16.9809713768093,9.0195547368032,11.5028217757046,293.3701,279.020225,282.9382,289.1923,232.539125,442.0901,430.14325,454.616,440.5349,390.78095,137,174,101,246,146,"cg08846002"
"ZNF197",0.138423807707059,0.00927368222914771,0.675121043973765,0.523398176843563,0.855340972560186,0.16549905376118,0.000233311456768748,0,0,0,488.097281021898,528.632273563218,553.963330693069,513.502307723577,410.928594520548,11.9050151650625,10.7587761742498,18.6359079968176,9.97765667935517,11.9120612558014,390.7015,449.0326,418.8791,398.657875,313.081825,586.7347,601.340125,623.8367,620.160625,507.317575,137,174,101,246,146,"cg22050705 cg24130043"
"ZNF732",0.933095062791472,0.203659394233503,0.548181545830448,0.57484453559004,0.96040270774184,0.836690172028715,0.000389580833274228,0.00348244454959201,0.482753356319956,0.0129203875758173,9.4487204379562,10.5657902298851,12.9188247524752,11.4001825203252,15.5149698630137,0.7330520860067,0.84807163227171,1.51612784037012,0.714778171097485,1.30978420340968,4.1073,3.925125,2.8777,3.500425,3.94635,11.4754,13.38425,17.3611,15.203525,22.33585,137,174,101,246,146,""
"ZNF546",0.0471263618235604,0.15526101944696,0.999925907821369,0.799349002230285,0.277231289432243,0.552205290816089,0.0019357924708463,0,1.37031557878586e-07,9.69483229695811e-07,77.4280226277372,89.4237074712644,88.7816297029703,81.9528581300813,60.5339931506849,2.75764389609901,3.13475554813964,4.48871713771749,2.44035224838535,2.75455340484022,55.1744,61.790725,59.0591,54.48885,38.453025,94.3032,108.67815,106.3269,104.68475,69.26505,137,174,101,246,146,"cg09114441 cg14213992"
"ZNF286A",0.690509656139266,0.999361688636975,0.607692617523805,0.999999992167819,0.552867410374904,0.999206429796458,0,0,0,0,334.057213138686,305.695976436782,339.855446534653,334.334413414634,594.155517808219,9.73975520636769,8.32317725014286,16.9426260286784,9.69037749946625,28.069607421788,264.4741,228.749775,242.6893,245.263075,339.976875,389.2048,367.639375,383.8305,389.103225,742.3484,137,174,101,246,146,"cg09429185 cg22997490"
"ZKSCAN4",0.829306026790725,0.0717956323879876,0.398156733302922,0.998571296066729,0.892811517793975,0.0666795883611709,0.820597128285799,0.17672578878057,0.00291083972683648,0.555337264023749,134.494558394161,139.591435632184,148.899820792079,135.776247154472,129.098801369863,3.0727569678794,3.15534919714914,4.78036058018584,2.69907391506128,3.65938062907479,106.5684,112.26155,121.6336,109.304825,100.064075,158.1706,155.86235,172.4257,159.2331,146.95015,137,174,101,246,146,"cg12561748 cg26875522"
"ZNF643",0.846776804056705,0.91938609134469,0.370368485121757,0.999750037941871,0.646192301894587,0.941122937341704,1.7790379835958e-08,0,3.10690022762294e-05,0,55.9450759124088,49.518517816092,62.0003346534653,57.0216630081301,95.5496280821918,2.15052730032807,1.87133085862944,5.0742579332173,2.21441432794028,8.93493944762251,39.0336,33.149675,35.5233,35.8222,57.332775,67.0188,57.949,75.3532,65.789825,108.583275,137,174,101,246,146,""
"ZNF642",0.227692218690927,0.811214543713681,0.941975378069054,0.999999048945837,0.102779043064136,0.720913072654721,0.0504065787914413,0.938373597263989,0.624996447959074,0.0143193942009125,113.034851824818,128.459243678161,122.304012871287,112.722393495935,134.078345890411,2.82432517071335,3.05092935514345,5.44157722922455,2.55942149408133,10.2637434383519,93.4242,103.338625,89.1624,89.8371,90.826225,131.8402,149.935775,146.2585,135.9904,148.148175,137,174,101,246,146,""
"ZNF490",0.339377448834259,0.82817663487264,0.976469032052986,0.644494868060821,0.963338999943552,0.99999569683759,0.0316258435891632,8.35452651304358e-06,0.00188519338210646,3.01273494849319e-05,319.604732846715,341.043782183908,333.591397029703,334.378122764228,284.858040410959,7.43594354944766,7.25039333921027,10.9048105435026,6.84508058494162,8.38703621462898,254.1098,278.321975,266.4426,261.533925,222.656125,379.4335,388.1598,376.1885,387.7049,332.109675,137,174,101,246,146,""
"ZNF626",0.999995551014759,0.995691120918308,0.991056171753371,0.999825423140016,0.999046214138228,0.998865840586102,8.26036882040082e-06,1.25795385663707e-06,0.000309639364439951,5.49016109907541e-07,424.731538686131,426.812102298851,411.188525742574,419.858132113821,263.078303424658,23.4566199438733,18.1800483931778,34.4347218827548,18.927467890704,16.9314126306024,235.9639,264.042725,179.5949,217.31275,76.5855,569.6798,563.478425,554.5723,543.5922,402.82615,137,174,101,246,146,""
"ZNF793",0.961454041518649,0.837452405082135,0.989927080968426,0.9429966208433,0.999999726882417,0.989944033115438,6.96615833971626e-05,0.000433764212342203,0.0169834424920716,0.000133746745977215,144.407579562044,151.588743103448,157.06218019802,151.893580894309,194.364944520548,6.8240193093162,4.76292057022678,9.75264293420522,4.94537557209398,11.7314095836023,98.5206,110.585375,97.1963,102.35295,122.176875,171.3923,189.5313,200.42,188.8953,217.702375,137,174,101,246,146,""
"ZNF383",0.759960729179078,0.999980056295881,0.864059689324815,0.863792486819683,0.997977565071478,0.937085254224448,0.341395411388741,0.0134674363949483,0.371109159351032,0.0162397643434221,101.568795620438,96.4028626436782,101.083772277228,97.577256097561,110.000561643836,3.23831303434058,2.46361263782535,4.17453041653697,1.94350758477239,4.24717586237388,79.8341,76.7433,76.2871,77.59155,79.775425,112.9163,112.880525,113.1855,112.0221,127.733425,137,174,101,246,146,""
"ZNF669",0.923949338542184,0.61426215991334,0.166086188538703,0.55159094320373,0.074989661521186,0.999579953695999,0.015258680727317,0.000340215187924708,0.600616132774405,0.256236091139688,140.154024817518,133.846976436782,152.67724950495,151.022006910569,165.218226027397,4.69693240586478,4.539222189357,7.19404958909856,4.35833600127753,6.55332095590074,104.0863,91.40965,104.083,100.455,109.5435,165.2809,160.543675,187.4634,183.0779,204.1944,137,174,101,246,146,""
"ZNF559",0.645122405953227,0.0348620523550899,0.405327952377318,0.00968867963466979,0.296233443073875,0.99945544015651,0.954957821956136,0.201554675459786,0.00372024833566076,0.000359003276826586,258.049154744526,240.206333908046,215.335656435644,218.327941869919,267.613631506849,8.60945611089631,7.78461527931283,11.0235894445674,6.8439372402862,12.0721777155659,178.6735,171.71895,128.6606,141.313,175.175475,319.8968,305.2757,292.4286,273.5549,314.04555,137,174,101,246,146,"cg06717231 cg26674132"
"ZNF177",0.99936773293707,0.999999999883188,0.999515887604303,0.999932251300026,0.999945296578284,0.999946561173513,0.392694101076163,0.216836841281375,0.484482860729776,0.200901134441453,74.2051124087591,75.6481632183908,74.1709732673267,74.9724304878049,62.7057554794521,3.66549681066433,3.8329297909014,5.72209503190451,4.05071895019199,4.20831168780023,41.6454,40.398125,31.9054,35.936425,27.624975,101.7544,99.087,110.3551,99.030375,73.79405,137,174,101,246,146,"cg05250458 cg09643544"
"ZNF548",0.687507361425493,0.99859420347903,0.569665134484745,0.959731028743593,0.939453467227421,0.884432145108297,0.133522318674932,0.00141110390276544,0.338076102756795,0.00720792759088473,359.565629927007,385.730466666667,353.053179207921,372.371498780488,310.754571232877,11.3459756509896,16.9796684789966,11.0667319745455,12.4116445819257,11.861826101908,290.6014,286.944875,273.7917,276.8778,223.26925,408.3401,420.736475,417.2791,418.380475,374.113625,137,174,101,246,146,""
"ZNF563",0.0505963877268014,0.450059960561097,0.947963065439025,0.637735493698223,0.461149174159153,0.973547898470186,0.000850167500545451,0,1.36217732693567e-06,4.74638237601965e-08,80.4427897810219,95.6379540229885,91.1490752475247,87.6366325203252,57.618095890411,2.91275922489677,4.38657718198072,4.88608334612297,3.34313453180258,3.40715983220978,59.4912,66.176025,59.763,57.08105,39.013275,96.8594,113.960325,105.4487,102.607525,64.3142,137,174,101,246,146,"cg07195282 cg22998811"
"ZNF567",0.817366044904218,0.835725262092121,0.230751176022898,0.998509562938781,0.527888362458888,0.897972473280191,0,0,1.7397451302914e-06,0,162.345035766423,152.933234482759,172.780908910891,164.684514634146,224.86457739726,4.3132673851456,3.30049374253496,11.2458464514017,3.65209904089459,9.4828767320109,120.6434,124.00275,129.8701,128.255925,152.1385,187.6103,176.142075,190.4615,190.154625,256.15115,137,174,101,246,146,"cg09984370 cg14399656"
"ZNF573",0.99977496096804,0.556811520318132,0.615166421681805,0.887486624488226,0.93368130597862,0.91776482676881,0.99334157048712,0.970390315934737,0.308747657723139,0.6121336218049,30.4766897810219,30.9038850574713,34.6335079207921,32.5463329268293,29.4212554794521,1.78026238856785,1.49655129209808,1.96887939307833,1.25731653740899,2.07948272869095,16.6654,16.427525,20.0712,18.19705,13.87395,38.7658,41.4924,44.5305,42.31465,37.149375,137,174,101,246,146,"cg04215480 cg12821045"
"ZNF527",0.875304146281952,0.70785450633903,0.990521382782162,0.997063708215591,0.583480918849992,0.421401098958465,0.100166486071074,0.472589407242121,0.867032043314434,0.0144260343161602,123.177648905109,129.076852873563,132.214159405941,121.205509349593,139.034515068493,4.72768016892423,3.12994275711164,4.80640723121209,2.35971072659947,7.07612551678365,93.3499,101.84275,98.2294,95.535325,95.308125,137.7778,157.805225,153.7827,140.84025,155.655575,137,174,101,246,146,""
"ZNF33A",0.465118635189357,0.706955406031643,0.999807063259977,0.980259667141496,0.692740362419144,0.894480489060066,0.966048378311021,0.123915287939414,0.322468192882463,0.679788678595582,1481.04406788321,1585.88975977012,1573.97639108911,1514.42760853659,1437.85183630137,41.9565429453411,42.9551212899309,56.9234848920309,35.7984567893637,47.9316457043182,1145.5598,1190.148675,1209.1823,1107.08105,1001.26885,1796.0082,1922.231625,1885.5769,1836.757025,1750.0837,137,174,101,246,146,""
"ZKSCAN3",0.152392740264302,0.0228075037699067,0.821896906519076,0.0878927022763036,0.999990946588498,0.82392180708447,0.375309000641477,0.993799596426658,0.631788120316567,0.98525597448094,82.1667094890511,91.7001787356322,96.6002158415842,91.9885150406504,89.9963664383562,2.39567031275331,2.72382180304822,3.78300145866674,2.26549058886602,3.67911459345487,65.2174,66.033325,72.6776,67.284275,61.22515,100.9443,112.170625,113.3564,110.122325,109.422075,137,174,101,246,146,"cg03849074 cg04878727"
"ZNF676",0.996511126476152,0.171261902409262,0.0610361934035237,0.985548764742434,0.868791980923201,0.265649169548813,0.0611493398356817,0.0131695067462261,0.99971830807178,0.091909090280995,29.1068751824818,31.2149902298851,14.0307227722772,26.2539695121951,12.7710212328767,4.17796466371798,4.25402141750889,3.44737317035061,4.09747301813287,2.47475692044983,4.8077,2.64715,1.6019,2.2341,0.650575,22.7273,24.5402,7.6524,12.049925,9.17725,137,174,101,246,146,""
"ZNF699",0.219309697962948,0.0814439930248737,0.944550073191934,0.109450415981432,0.999739424865838,0.968682268498297,0.147648480860116,0.998443117957194,0.989780137539231,0.999920732434632,38.1313182481752,33.5347528735632,31.7407811881188,33.1846556910569,32.9109308219178,1.64551840584938,1.50928707338999,1.75116801512235,1.174961749014,1.67110560654619,25.0771,17.547175,18.705,21.4728,18.0364,47.7335,46.7146,43.29,43.3724,44.615975,137,174,101,246,146,""
"ZNF250",0.331067709545577,0.00188040570696957,0.179940173201897,0.094424114299651,0.98599891412589,0.317996590929812,0.00343533163684095,0.330657885584009,0.987293221758403,0.543709983008974,321.235532846715,362.086804022989,414.596965346535,371.788713821138,402.243402739726,10.2979506065707,12.9501398069686,24.8206430199187,12.1794247785144,17.9867468486882,242.0495,247.348725,262.6201,254.343275,265.647525,374.8584,436.43395,458.1287,436.9271,466.123925,137,174,101,246,146,"cg13592003 cg25201980"
"ZNF79",0.98592411319108,0.997458235909013,0.999945908758802,0.999999999504489,0.974983412023208,0.995934401261851,0.00499145374617971,0.0144725734311065,0.0357615795948805,0.000788478945895399,129.590354014599,125.844454022989,126.836762376238,129.636793089431,103.293419863014,3.42220010733342,2.98749088790616,4.3542668431901,6.25473598601645,3.1492363581061,106.0662,104.255675,100.9454,97.503175,75.18155,144.9575,144.31625,145.4124,145.565225,121.294675,137,174,101,246,146,"cg09445097 cg18360149"
"ZNF681",0.903961147504077,0.114957404640671,0.423870541327811,0.726019804107346,0.997670484051716,0.531669471932241,0.859079251586805,0.999871467870456,0.546042264060738,0.999915354289404,232.269540875912,258.51183045977,314.539475247525,266.834152845528,263.039519863014,10.1775374477539,8.26087981180288,16.6131469866225,9.89371095499919,44.3739460669975,150.9538,195.846875,192.8011,163.289,137.117325,288.4258,312.029025,386.4444,329.5018,263.395375,137,174,101,246,146,"cg05520656 cg11262874"
"ZNF766",0.566151166031528,0.829113062210107,0.999021020176265,0.680891795165302,0.998078454464079,0.999999983867385,0.578179212098576,0.0178479960347034,0.109306237046532,0.0215807528518819,640.455808029197,688.394264942529,679.324498019802,679.866200406504,591.148556849315,14.5121462161855,32.8241515244783,25.1726740579553,15.5988067636911,16.2138983789013,521.2075,499.963325,547.0413,529.8843,444.71235,746.564,742.280175,753.0467,746.4724,700.3143,137,174,101,246,146,""
"ZNF471",0.99154956446277,0.815236667169888,0.950697910953989,0.992667926438315,0.999998311864922,0.92718361759439,0.862727801925955,0.562753795019331,0.266081399111321,0.522398165757364,122.168186131387,116.904193678161,107.607574257426,117.434474796748,134.15939109589,6.4614274831149,7.46877452126228,11.6088715048485,7.39884834465248,7.76378974554603,56.7645,39.942275,21.581,26.14255,59.52155,174.9361,172.260425,158.6653,172.2806,198.594925,137,174,101,246,146,"cg14289985 cg24713204"
"ZNF836",0.0185831169707731,0.163126751332324,0.991626497179835,0.999989910397296,0.00522366515528072,0.11057743268356,0.546040649274021,2.43949612624972e-05,0.00230305613429316,0.36242439687178,195.981803649635,240.398154022989,233.297667326733,197.083955691057,173.018645890411,6.67280370624005,14.8539390505729,14.8378864439476,5.60770683171316,7.54063776199288,143.7568,143.01955,139.9751,137.04335,110.11855,235.8681,259.09285,270.9823,235.50875,227.87465,137,174,101,246,146,""
"ZNF493",0.468884817695701,0.910398889412533,0.975421940944391,0.999177436963266,0.194981954549985,0.762749239081346,0.00190588228298028,2.43747285466611e-07,0.00018368932927082,0.00067179184566446,258.813082481752,285.442592528736,274.846307920792,255.080578861789,195.92697739726,11.2257423791924,11.9254763022727,16.5373004263062,8.28810155383632,10.8978561159935,169.0583,163.919825,171.024,148.5215,106.3596,341.8582,372.51815,344.0179,339.2147,252.256425,137,174,101,246,146,"cg12745769 cg23736819"
"ZNF167",0.999997745380021,5.72078984184543e-09,0,1.87529226554073e-05,2.1509570222733e-06,0.0956133362707328,0.591472643971771,0.497612148946512,1.25521217078095e-05,0.0109169144756694,72.1591306569343,72.3921356321839,42.9150346534653,53.573112195122,65.8672239726027,2.56646690510506,2.89975524656995,3.34336777563423,2.20997355564115,3.58081747811927,51.2048,40.78485,16.7477,28.628375,37.574675,90.6011,94.290625,60.0169,70.50325,86.4885,137,174,101,246,146,""
"ZNF565",0.977004786314302,0.0476315154966787,0.130763012780659,0.388688785775415,0.731576748709559,0.593924633372598,0.257538968737219,0.534853121164941,0.884247738908109,0.988507460924682,78.1749423357664,80.3115936781609,89.6750742574257,84.2061036585366,85.829251369863,2.02750523470862,2.05164905938297,3.91819123883641,1.88418244675337,3.36004403227247,63.6487,61.476875,68.2422,67.2524,62.33385,88.5738,90.782325,100.6122,96.620875,97.624325,137,174,101,246,146,"cg11502800"
"ZNF34",0.0215203795216197,0.00312691395647435,0.850822475935057,0.161968418277742,0.824331825249362,0.285757446126441,0.887395376522258,0.221397856515843,0.0420750403776713,0.724848788395764,126.538310218978,151.462694827586,160.575221782178,143.852397560976,134.470736986301,4.00776401579768,5.34270834864746,9.53131544989635,4.88768389605948,5.50084364969546,93.6867,102.161125,92.6471,95.16215,87.917075,154.6591,186.324075,193.5103,173.36345,158.785975,137,174,101,246,146,""
"ZNF140",0.946965158526124,0.766535349882255,0.981387960265746,0.188733154283136,0.568450942172555,0.964145658536416,0.911744438880836,0.999864425861489,0.994606058613264,0.724536929810705,500.000154744526,516.780897701149,530.544887128713,546.096878455285,520.272382876712,12.9878191618482,13.5772376455865,25.6289634297904,11.8324853064221,19.0757649325751,393.7477,413.365225,379.186,428.293375,375.576575,573.6072,629.870375,667.5824,655.4269,605.042875,137,174,101,246,146,"cg18139900 cg26530200"
"ZNF658",0.997699702738537,0.0226970878582178,0.00538691156988369,0.406558251908774,0.16301891755787,0.395784730510415,0.923449188587043,0.982445743152572,0.00143401973231727,0.0521382537735469,55.7067613138686,56.7074396551724,44.9424861386139,50.6291605691057,58.3788883561644,2.09160729540708,2.23747441809309,2.68358486276648,1.56792805026691,2.58777198220537,39.1435,35.56395,22.2476,30.720225,36.012425,69.1973,70.002925,65.3595,65.345125,74.216075,137,174,101,246,146,""
"ZNF765",0.255433053800132,0.128489667692143,0.971423170349744,0.130569066352181,0.999677477065756,0.987748829219619,0.514972827974301,0.994999550368037,0.880348858065222,0.974125412723955,299.530252554745,335.72606091954,347.926378217822,338.750350813008,328.834303424658,10.9870842769871,15.2251524547428,15.8806033360682,8.58820142031976,12.6164758654559,228.233,242.6041,239.7423,246.29045,227.411525,341.9431,368.25925,398.5826,401.40475,390.9382,137,174,101,246,146,""
"ZNF124",0.214564615816434,0.88226340078909,0.0300402688306677,0.82021193591624,0.00317535184652151,0.99999389745526,0,0,0,0,95.4286817518248,80.4636436781609,103.044320792079,102.51695203252,171.693767808219,4.02467109539554,2.71530689093216,7.37808108627441,3.63982121908547,7.50957228737907,66.7444,54.343775,60.1093,62.612175,108.188825,110.4132,99.85165,118.7439,127.132025,230.83735,137,174,101,246,146,"cg15590526 cg21918500"
"ZNF569",0.999995918598195,0.241213398640211,0.175709604257389,0.999999996272922,0.999986858529146,0.155844433476899,0.220324190374816,0.147949541369714,0.99988508785091,0.121480359933901,184.576674452555,183.744155747126,214.724823762376,184.711679674797,212.547195890411,9.19969059656455,5.8497274853575,15.238357981331,4.8213826413656,13.1306423411977,128.3301,135.1245,130.3501,138.327425,129.685725,209.3775,223.055425,270.1185,223.080325,246.252725,137,174,101,246,146,"cg03884783 cg18244915"
"ZNF777",0.999918726962952,0.880260137351709,0.910599118294388,0.996820016313979,0.983770751489808,0.653194835721352,8.85869542888162e-06,9.22982086537516e-07,4.85052492393834e-07,1.62957473948122e-06,434.564735766423,432.23673908046,416.291089108911,440.064347154472,521.659715068493,9.63457214736876,9.3187679593842,14.3517090146263,8.12592904133755,18.2678239572315,362.1028,351.9864,320.7223,356.949825,343.445975,501.3374,498.4818,496.4033,515.075,629.237125,137,174,101,246,146,""
"ZNF605",0.657738912939763,0.146384990133696,0.766308160309566,0.144809200641969,0.889889366100405,0.989757331659545,0.758758857647979,0.999954650627513,0.729107234611464,0.856024789787721,481.751752554745,515.676157471264,547.904501980198,535.638118292683,512.743443835616,14.6738480345171,15.299386454586,26.9495537016704,13.5996597125506,20.5505219293148,353.5511,382.931925,347.2702,393.484125,334.63565,572.425,632.7927,676.8764,648.271775,626.3386,137,174,101,246,146,""
"ZNF799",0.189237418330859,0.513609254226451,0.997235619659469,0.554091757276422,0.903404316804875,0.995419361917761,9.67741375923481e-09,0,0,0,242.227139416058,268.533726436782,264.08079009901,259.289168292683,165.563537671233,9.10965207756984,7.54770440732774,12.1325696037927,6.97986183127956,7.69551131833823,176.3527,202.349925,174.7818,175.81875,114.76195,279.8216,325.049875,322.6968,319.9478,190.66825,137,174,101,246,146,""
"ZNF782",0.447425002539125,0.0307756515263531,0.554114244200399,0.427803406325069,0.999981469016196,0.4459835121315,0.123740387538038,0.00025840255401377,3.68296087516207e-06,9.66481722566304e-05,88.4178313868613,95.4970936781609,102.483821782178,95.1492504065041,77.9988095890411,2.92905915780043,2.60397629832885,4.41001666674375,2.31006121427319,3.12280991587741,64.2355,71.639675,66.6667,68.308175,52.47655,107.7222,115.4392,130.0796,116.864875,97.18955,137,174,101,246,146,""
"ZNF846",0.9733526267338,0.990064066905994,0.831895884826133,0.832660230394021,0.355316376409657,0.993191102751523,0.000150718127382321,2.14399652509467e-06,0.0041438178096489,0.001064491537214,75.8498868613139,78.1808856321839,73.7948396039604,72.1176833333333,58.5773821917808,2.86860267182412,2.41930754736229,3.39460603139427,2.11742060864504,2.87545343570548,56.5149,55.050875,53.285,48.772625,38.8356,92.9111,97.671875,85.4646,91.597825,70.36345,137,174,101,246,146,""
"ZNF136",0.973143870816281,0.548803434984831,0.838660650685802,0.999993037962371,0.970898203849256,0.484164581575941,0.000179164636511575,2.64706618047228e-06,4.97361501317073e-07,7.64159063604275e-06,294.163976642336,301.758540804598,315.828197029703,295.02577804878,238.517376027397,7.86388462108027,6.32142848582196,11.9609335053271,6.63216717256998,11.8411072238444,243.82,244.292775,239.236,225.1754,156.173225,347.8519,358.1321,359.4041,349.2397,281.287275,137,174,101,246,146,"cg02268424 cg04311606"
"ZKSCAN5",0.999996486535663,0.790729167602451,0.792121824546382,0.634957261418533,0.613316722457534,1,0.106858876671674,0.0633189735605797,0.00670670239459026,0.000297761599242774,430.301767883212,431.117686781609,447.171537623762,447.159426829268,397.311283561644,8.83194960148711,8.14749242993304,12.2292411860695,7.51065765014897,9.70682679500849,364.0262,360.30685,355.1161,374.210425,330.27605,478.5777,490.769225,521.4539,507.59645,449.477825,137,174,101,246,146,"cg20122491 cg23668257"
"ZNF33B",0.0631147281114127,0.877165725749549,0.614217570499241,0.590217879741541,0.57378794351785,0.998978303651808,0.112410577021497,0.99992582422998,0.71785568349674,0.714927327978855,740.366852554745,857.21311954023,788.511303960396,800.434370731707,851.369623972603,21.0268274206329,29.1758012355444,36.8214677329156,26.1369959191311,38.0290079837987,555.6684,606.041325,520.9286,560.052475,510.713275,913.8726,1031.667425,1000.5791,951.49555,1093.167725,137,174,101,246,146,"cg10581256 cg24494556"
"ZNF431",0.921133653931329,0.564245795993462,0.136892019988364,0.294348521970333,0.0198945884399861,0.999983454926711,0.999986561382482,0.943911209791549,0.498819051082119,0.227642930822262,182.936454744526,174.71171954023,199.965982178218,200.913468699187,182.031198630137,6.48511566310049,5.52015372236836,9.39487297015101,6.00935159412936,7.64311611819051,130.6376,120.17935,131.8086,133.20925,110.951475,222.742,213.831025,235.0279,249.074625,226.991275,137,174,101,246,146,""
